"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29"
"9330062.00",3426.00,6.80,3209.00,2512.00,20296.20,0.17,2325.00,820.00,1510.00,3.40,2325.00,640.00,1680.00,0.00,2325.00,3305.00,1680.00,110.00,590.00,2595.00,545.00,165.00,62.00,1.50,3310.00,3310.00,3270.00,42438.00,51.30
"9330063.00",3978.00,18.70,3352.00,2689.00,21479.50,0.19,2555.00,755.00,1800.00,3.20,2550.00,640.00,1910.00,0.00,2550.00,3710.00,1665.00,185.00,715.00,2810.00,715.00,190.00,72.30,1.50,3670.00,3670.00,3605.00,37999.00,43.40
"9330064.00",4658.00,0.90,4616.00,3192.00,19489.50,0.24,3090.00,570.00,2525.00,2.80,3095.00,305.00,2785.00,0.00,3095.00,4450.00,1970.00,195.00,960.00,3425.00,805.00,220.00,76.40,1.50,4440.00,4440.00,4375.00,34572.00,40.20
"9330065.00",7147.00,5.60,6767.00,4801.00,29655.60,0.24,4505.00,1735.00,2770.00,3.00,4510.00,895.00,3615.00,0.00,4505.00,6660.00,3210.00,295.00,1335.00,5150.00,1215.00,290.00,73.90,1.50,6670.00,6670.00,6560.00,34287.00,41.00
"9330066.00",8639.00,10.50,7817.00,5910.00,16333.90,0.53,4600.00,4160.00,440.00,3.70,4600.00,2040.00,2565.00,0.00,4600.00,7915.00,4540.00,425.00,1125.00,6290.00,1370.00,255.00,64.00,1.90,7915.00,7910.00,7640.00,39381.00,40.20
"9330067.01",3772.00,2.90,3666.00,2633.00,20246.90,0.19,2540.00,570.00,1965.00,3.00,2540.00,400.00,2140.00,0.00,2540.00,3540.00,1500.00,110.00,630.00,2445.00,800.00,295.00,66.90,1.50,3625.00,3625.00,3565.00,30496.00,44.30
"9330067.02",4773.00,6.00,4501.00,3016.00,20276.10,0.24,2580.00,1510.00,1070.00,3.70,2580.00,870.00,1710.00,0.00,2580.00,4390.00,2275.00,295.00,680.00,3405.00,810.00,175.00,62.30,1.80,4405.00,4405.00,4265.00,37148.00,43.30
"9330068.00",5085.00,5.20,4834.00,3662.00,1250.20,4.07,3520.00,885.00,2635.00,3.10,3525.00,680.00,2845.00,0.00,3525.00,4890.00,2250.00,190.00,875.00,3575.00,1045.00,270.00,68.90,1.50,4870.00,4870.00,4810.00,39344.00,45.50
"9330069.01",10810.00,5.90,10210.00,5577.00,1986.70,5.44,3955.00,2030.00,1925.00,4.40,3950.00,1815.00,2140.00,0.00,3950.00,7840.00,4475.00,290.00,535.00,5415.00,2010.00,415.00,45.30,2.30,7675.00,7675.00,7175.00,22217.00,34.40
"9330069.02",5080.00,97.90,2567.00,2612.00,560.70,9.06,2060.00,1665.00,395.00,3.70,2055.00,950.00,1115.00,0.00,2055.00,3925.00,2030.00,150.00,280.00,2515.00,1110.00,300.00,41.30,2.30,4080.00,4075.00,3670.00,17984.00,33.50
"9330100.01",4226.00,5.00,4025.00,1693.00,4354.50,0.97,1590.00,265.00,1325.00,5.60,1595.00,900.00,690.00,0.00,1590.00,3185.00,1260.00,170.00,500.00,2140.00,800.00,250.00,65.80,2.50,3240.00,3240.00,3140.00,38857.00,43.10
"9330100.02",7306.00,5.70,6915.00,3450.00,2520.60,2.90,3220.00,965.00,2255.00,5.20,3215.00,1730.00,1485.00,0.00,3215.00,6230.00,1980.00,375.00,1270.00,4085.00,1625.00,515.00,70.50,2.30,6230.00,6230.00,6040.00,38115.00,40.50
"9330101.03",5370.00,3.30,5200.00,3394.00,15864.10,0.34,3235.00,1450.00,1785.00,3.40,3235.00,1170.00,2060.00,0.00,3235.00,4865.00,1850.00,220.00,985.00,3480.00,1115.00,275.00,71.00,1.60,4925.00,4930.00,4810.00,36720.00,44.20
"9330101.04",4505.00,19.90,3756.00,2685.00,14912.30,0.30,2450.00,1490.00,955.00,3.50,2445.00,1065.00,1380.00,0.00,2445.00,4075.00,1565.00,215.00,730.00,2820.00,950.00,305.00,61.50,1.80,3990.00,3985.00,3860.00,33314.00,46.60
"9330101.05",4900.00,8.30,4526.00,2440.00,8331.90,0.59,2330.00,1070.00,1260.00,4.40,2330.00,1265.00,1065.00,0.00,2330.00,4240.00,1555.00,175.00,825.00,2855.00,975.00,405.00,68.60,2.10,4260.00,4260.00,4120.00,38091.00,41.00
"9330101.06",4753.00,10.00,4319.00,3348.00,11249.70,0.42,2890.00,2355.00,540.00,3.50,2890.00,1460.00,1430.00,0.00,2895.00,4480.00,1755.00,190.00,815.00,3110.00,1070.00,295.00,63.10,1.70,4420.00,4420.00,4335.00,40960.00,46.80
"9330102.01",576.00,0.30,574.00,178.00,2074.90,0.28,160.00,35.00,125.00,6.80,160.00,65.00,15.00,80.00,160.00,475.00,30.00,25.00,65.00,180.00,140.00,155.00,50.00,3.60,470.00,470.00,450.00,17133.00,36.50
"9330102.02",6440.00,24.90,5158.00,2634.00,2503.30,2.57,2420.00,1140.00,1280.00,5.20,2420.00,1620.00,800.00,0.00,2420.00,5060.00,1915.00,275.00,920.00,3470.00,1145.00,445.00,69.60,2.60,5060.00,5060.00,4845.00,36879.00,37.60
"9330103.00",7700.00,11.30,6920.00,3815.00,5742.80,1.34,3700.00,1470.00,2225.00,4.60,3700.00,2035.00,1665.00,0.00,3700.00,6605.00,2250.00,335.00,1190.00,4250.00,1705.00,655.00,63.10,2.10,6675.00,6675.00,6460.00,33745.00,42.80
"9330104.00",7698.00,4.40,7377.00,2967.00,3189.60,2.41,2820.00,245.00,2570.00,6.70,2820.00,1785.00,1035.00,0.00,2820.00,6365.00,2095.00,240.00,1150.00,3910.00,1790.00,660.00,67.40,2.70,6315.00,6315.00,6065.00,37391.00,39.50
"9330110.02",3065.00,-3.30,3168.00,1136.00,1383.90,2.21,1075.00,190.00,890.00,7.90,1080.00,950.00,130.00,0.00,1080.00,2560.00,940.00,100.00,510.00,1660.00,645.00,250.00,63.40,2.80,2520.00,2515.00,2435.00,47952.00,42.50
"9330110.03",3130.00,4.90,2983.00,1327.00,80.70,38.78,1210.00,300.00,910.00,7.00,1210.00,1020.00,190.00,0.00,1210.00,2670.00,1145.00,105.00,450.00,1840.00,610.00,220.00,61.40,2.60,2665.00,2665.00,2575.00,49920.00,44.20
"9330110.04",4236.00,-7.10,4561.00,1479.00,2811.60,1.51,1445.00,205.00,1245.00,7.50,1450.00,1095.00,350.00,0.00,1445.00,3405.00,1275.00,115.00,670.00,2290.00,820.00,295.00,67.50,2.90,3410.00,3410.00,3245.00,47701.00,39.30
"9330111.02",7567.00,1.60,7450.00,2796.00,236.00,32.06,2750.00,620.00,2130.00,7.50,2750.00,2410.00,340.00,0.00,2750.00,6280.00,2445.00,255.00,1190.00,4255.00,1515.00,510.00,63.50,2.70,6285.00,6280.00,6060.00,45361.00,42.90
"9330111.04",1855.00,26.00,1472.00,932.00,1756.00,1.06,920.00,800.00,120.00,4.60,920.00,745.00,175.00,0.00,920.00,1645.00,465.00,70.00,320.00,1040.00,445.00,160.00,65.30,2.00,1635.00,1630.00,1590.00,42880.00,43.20
"9330111.05",5005.00,12.20,4460.00,1755.00,1496.40,3.34,1730.00,670.00,1060.00,6.10,1725.00,1140.00,590.00,0.00,1725.00,3795.00,1330.00,160.00,720.00,2445.00,960.00,385.00,67.40,2.70,3830.00,3830.00,3685.00,40320.00,42.00
"9330111.06",123.00,15.00,107.00,40.00,250.80,0.49,40.00,0.00,40.00,7.20,40.00,25.00,0.00,15.00,40.00,110.00,10.00,0.00,10.00,30.00,35.00,40.00,50.00,3.60,105.00,,,,36.60
"9330111.07",4285.00,7.10,4001.00,1849.00,179.60,23.85,1685.00,925.00,760.00,5.70,1690.00,1285.00,405.00,0.00,1685.00,3565.00,1090.00,175.00,800.00,2275.00,930.00,360.00,74.50,2.50,3560.00,3560.00,3430.00,40294.00,38.30
"9330112.00",2765.00,1.20,2733.00,1160.00,2614.40,1.06,1085.00,200.00,885.00,6.70,1085.00,860.00,225.00,0.00,1085.00,2325.00,680.00,95.00,460.00,1460.00,580.00,285.00,58.90,2.50,2335.00,2330.00,2260.00,41280.00,44.30
"9330113.00",7734.00,2.20,7570.00,3050.00,2648.70,2.92,2975.00,815.00,2165.00,6.00,2975.00,1850.00,1120.00,0.00,2975.00,6315.00,2040.00,320.00,1140.00,3905.00,1725.00,685.00,64.70,2.60,6320.00,6315.00,6070.00,37742.00,42.30
"9330114.01",2920.00,-1.20,2955.00,981.00,1754.70,1.66,965.00,45.00,915.00,8.30,965.00,865.00,100.00,0.00,960.00,2315.00,975.00,90.00,450.00,1640.00,475.00,200.00,71.50,3.00,2320.00,2320.00,2225.00,49088.00,39.00
"9330114.02",5315.00,3.10,5155.00,1879.00,2650.20,2.01,1790.00,85.00,1700.00,7.50,1785.00,1475.00,315.00,0.00,1785.00,4250.00,1755.00,160.00,580.00,2750.00,1070.00,430.00,67.20,2.90,4255.00,4255.00,4075.00,43712.00,39.40
"9330115.00",5836.00,2.10,5714.00,2044.00,1246.30,4.68,1990.00,460.00,1530.00,7.10,1990.00,1665.00,325.00,0.00,1995.00,4470.00,1570.00,155.00,920.00,2880.00,1215.00,375.00,66.10,2.80,4470.00,4470.00,4315.00,42816.00,42.40
"9330116.00",5238.00,-0.70,5277.00,1933.00,325.20,16.11,1800.00,85.00,1715.00,8.10,1800.00,1465.00,330.00,0.00,1795.00,4325.00,1960.00,135.00,635.00,2995.00,880.00,450.00,62.10,2.90,4325.00,4325.00,4125.00,45786.00,41.60
"9330117.00",6001.00,0.10,5996.00,2310.00,2518.60,2.38,2140.00,160.00,1980.00,7.50,2140.00,1700.00,445.00,0.00,2140.00,5015.00,2150.00,165.00,805.00,3405.00,1185.00,425.00,59.20,2.80,5015.00,5015.00,4795.00,41808.00,44.40
"9330118.00",8073.00,8.60,7436.00,3650.00,2292.40,3.52,3490.00,1665.00,1830.00,5.20,3495.00,2335.00,1160.00,0.00,3495.00,6875.00,2905.00,345.00,1185.00,4860.00,1495.00,520.00,62.00,2.30,6880.00,6875.00,6650.00,33504.00,43.10
"9330119.00",2280.00,0.80,2261.00,881.00,1738.50,1.31,815.00,160.00,650.00,7.20,810.00,690.00,120.00,0.00,815.00,1845.00,810.00,90.00,325.00,1305.00,365.00,180.00,57.00,2.80,1840.00,1840.00,1755.00,45632.00,42.20
"9330120.00",3813.00,-2.90,3926.00,1403.00,1671.50,2.28,1370.00,225.00,1145.00,7.90,1365.00,1175.00,200.00,0.00,1370.00,3155.00,1480.00,95.00,440.00,2130.00,775.00,255.00,57.30,2.80,3165.00,3165.00,3010.00,47360.00,43.30
"9330121.00",4489.00,-1.20,4543.00,1551.00,2422.40,1.85,1425.00,10.00,1415.00,8.40,1420.00,1275.00,145.00,0.00,1420.00,3525.00,1665.00,115.00,535.00,2480.00,765.00,285.00,57.40,3.10,3575.00,3575.00,3370.00,46208.00,40.10
"9330122.00",4183.00,-0.90,4223.00,1440.00,217.70,19.21,1375.00,55.00,1320.00,8.30,1380.00,1210.00,165.00,0.00,1380.00,3460.00,1710.00,105.00,485.00,2440.00,735.00,285.00,58.80,3.10,3415.00,3415.00,3250.00,42496.00,41.50
"9330130.01",4634.00,5.60,4388.00,2865.00,5262.90,0.88,2600.00,1200.00,1395.00,4.50,2600.00,1355.00,1240.00,0.00,2600.00,4100.00,1695.00,165.00,715.00,2785.00,1025.00,295.00,37.70,1.70,4115.00,4115.00,4030.00,43309.00,62.20
"9330130.03",4797.00,5.40,4552.00,2666.00,3253.50,1.47,2485.00,1110.00,1370.00,4.40,2480.00,1320.00,1165.00,0.00,2480.00,4275.00,1650.00,255.00,680.00,2810.00,1135.00,335.00,42.50,1.90,4175.00,4175.00,4000.00,29376.00,53.50
"9330130.04",2931.00,8.60,2700.00,1433.00,1706.70,1.72,1310.00,0.00,1310.00,4.00,1305.00,355.00,915.00,35.00,1310.00,2545.00,765.00,160.00,335.00,1565.00,595.00,385.00,49.00,2.20,2550.00,2545.00,2395.00,19776.00,42.30
"9330131.00",7050.00,-1.70,7174.00,2778.00,2097.60,3.36,2580.00,200.00,2375.00,7.30,2580.00,1995.00,580.00,0.00,2580.00,5680.00,2765.00,265.00,705.00,3880.00,1100.00,700.00,51.10,2.60,5680.00,5680.00,5360.00,39625.00,45.60
"9330132.00",3655.00,-2.10,3732.00,1378.00,1107.40,3.30,1265.00,10.00,1260.00,8.90,1265.00,1095.00,170.00,0.00,1265.00,2830.00,1425.00,115.00,345.00,1965.00,665.00,200.00,52.20,2.90,2920.00,2920.00,2715.00,50548.00,42.10
"9330133.01",3675.00,0.90,3642.00,1518.00,935.50,3.93,1460.00,35.00,1430.00,7.60,1460.00,1215.00,245.00,0.00,1460.00,3185.00,1440.00,95.00,525.00,2230.00,665.00,290.00,58.70,2.60,3155.00,3155.00,3015.00,49632.00,45.80
"9330133.02",6216.00,-1.80,6333.00,2368.00,169.00,36.77,2215.00,315.00,1900.00,8.30,2215.00,2035.00,185.00,0.00,2215.00,5300.00,2595.00,210.00,720.00,3665.00,1160.00,475.00,53.30,2.80,5330.00,5335.00,5040.00,49088.00,45.40
"9330134.00",7534.00,-1.30,7634.00,3178.00,496.00,15.19,2695.00,435.00,2255.00,7.70,2690.00,2285.00,410.00,0.00,2695.00,6390.00,3105.00,310.00,670.00,4245.00,1550.00,600.00,45.50,2.80,6390.00,6390.00,5955.00,35968.00,44.40
"9330135.00",4912.00,-6.20,5239.00,1898.00,219.80,22.35,1640.00,20.00,1620.00,8.50,1640.00,1375.00,265.00,0.00,1640.00,4045.00,2020.00,165.00,525.00,2880.00,860.00,310.00,53.90,3.00,4045.00,4045.00,3800.00,36864.00,42.30
"9330140.02",7380.00,1.00,7305.00,3079.00,470.70,15.68,3010.00,1490.00,1520.00,5.90,3010.00,2645.00,370.00,0.00,3010.00,6130.00,2390.00,215.00,995.00,3980.00,1605.00,545.00,62.40,2.40,6135.00,6130.00,5900.00,44504.00,43.60
"9330140.03",4423.00,1.30,4366.00,1635.00,104.50,42.34,1530.00,290.00,1240.00,5.40,1530.00,670.00,860.00,0.00,1530.00,3610.00,900.00,155.00,600.00,1940.00,1105.00,560.00,64.80,2.80,3615.00,3610.00,3455.00,31706.00,41.10
"9330140.04",5189.00,1.90,5094.00,1633.00,2069.20,2.51,1610.00,205.00,1405.00,6.30,1610.00,1315.00,290.00,0.00,1610.00,4240.00,1195.00,165.00,665.00,2275.00,1355.00,605.00,68.40,3.20,4245.00,4240.00,4045.00,34037.00,38.50
"9330141.01",8528.00,2.50,8321.00,3361.00,3883.80,2.20,3290.00,960.00,2335.00,5.80,3295.00,2120.00,1170.00,0.00,3290.00,6945.00,2135.00,235.00,1410.00,4185.00,1970.00,790.00,60.20,2.50,6950.00,6950.00,6680.00,37130.00,43.40
"9330141.02",785.00,-0.40,788.00,412.00,9503.60,0.08,395.00,325.00,75.00,4.50,400.00,345.00,50.00,0.00,395.00,695.00,205.00,40.00,125.00,410.00,230.00,60.00,47.90,2.00,690.00,690.00,665.00,47027.00,49.80
"9330142.01",6038.00,-3.90,6284.00,2104.00,4108.60,1.47,2050.00,410.00,1635.00,6.70,2050.00,1810.00,240.00,0.00,2050.00,5070.00,1760.00,195.00,915.00,3190.00,1335.00,545.00,60.30,2.90,5070.00,5070.00,4830.00,34695.00,41.80
"9330142.02",5120.00,-1.40,5194.00,1860.00,3496.30,1.46,1800.00,605.00,1195.00,6.60,1800.00,1550.00,245.00,0.00,1800.00,4310.00,1545.00,165.00,755.00,2620.00,1330.00,355.00,58.40,2.80,4310.00,4310.00,4095.00,31159.00,41.60
"9330142.03",6101.00,-3.40,6317.00,2419.00,3985.00,1.53,2305.00,710.00,1600.00,6.10,2305.00,1675.00,630.00,0.00,2305.00,5150.00,1645.00,205.00,835.00,2975.00,1535.00,635.00,55.40,2.70,5205.00,5205.00,4970.00,28335.00,43.20
"9330143.01",5098.00,-7.90,5536.00,1683.00,3829.90,1.33,1650.00,40.00,1610.00,6.90,1650.00,1400.00,250.00,0.00,1650.00,4375.00,1560.00,185.00,685.00,2615.00,1270.00,490.00,56.50,3.10,4375.00,4375.00,4145.00,29936.00,43.00
"9330143.02",4685.00,-0.50,4707.00,1683.00,3595.30,1.30,1620.00,250.00,1370.00,6.10,1615.00,1045.00,570.00,0.00,1615.00,3920.00,1170.00,170.00,530.00,2015.00,1270.00,635.00,45.20,2.80,3895.00,3895.00,3700.00,21028.00,44.50
"9330143.03",4787.00,0.30,4774.00,1722.00,3572.90,1.34,1630.00,320.00,1310.00,6.30,1630.00,1275.00,355.00,0.00,1630.00,4090.00,1275.00,220.00,535.00,2160.00,1260.00,670.00,50.10,2.90,4095.00,4100.00,3875.00,23564.00,42.10
"9330143.04",5664.00,-0.20,5673.00,1842.00,4288.00,1.32,1795.00,190.00,1600.00,7.00,1795.00,1630.00,160.00,0.00,1795.00,4820.00,1880.00,165.00,640.00,2860.00,1455.00,505.00,51.80,3.10,4850.00,4850.00,4595.00,24885.00,43.40
"9330144.03",2512.00,-0.30,2519.00,826.00,3672.00,0.68,795.00,65.00,725.00,6.80,790.00,615.00,180.00,0.00,795.00,2160.00,595.00,85.00,325.00,1125.00,770.00,270.00,62.40,3.20,2135.00,2130.00,2040.00,28496.00,41.10
"9330144.04",5683.00,-0.50,5712.00,2114.00,4252.50,1.34,2040.00,565.00,1475.00,5.50,2035.00,1240.00,795.00,0.00,2040.00,4780.00,1575.00,200.00,685.00,2700.00,1495.00,590.00,59.50,2.70,4780.00,4780.00,4555.00,26888.00,43.10
"9330144.05",2813.00,8.20,2599.00,970.00,4077.40,0.69,945.00,250.00,695.00,6.30,940.00,735.00,210.00,0.00,945.00,2420.00,850.00,60.00,335.00,1350.00,795.00,280.00,53.90,3.00,2415.00,2415.00,2270.00,23312.00,42.20
"9330144.06",5443.00,1.30,5374.00,1834.00,4088.80,1.33,1745.00,280.00,1470.00,6.40,1750.00,1365.00,385.00,0.00,1745.00,4600.00,1365.00,205.00,670.00,2535.00,1335.00,735.00,61.50,3.10,4625.00,4625.00,4445.00,27755.00,41.10
"9330145.01",4410.00,-0.60,4438.00,1510.00,3300.90,1.34,1415.00,260.00,1155.00,6.70,1415.00,1270.00,150.00,0.00,1420.00,3785.00,1370.00,160.00,525.00,2165.00,1120.00,500.00,51.30,3.10,3810.00,3810.00,3630.00,20875.00,42.50
"9330145.02",3228.00,-1.70,3283.00,1036.00,2348.80,1.37,1040.00,145.00,890.00,6.70,1035.00,950.00,85.00,0.00,1040.00,2820.00,940.00,160.00,385.00,1590.00,815.00,410.00,57.60,3.20,2795.00,2795.00,2670.00,24960.00,43.80
"9330146.00",7086.00,5.00,6748.00,2523.00,1476.70,4.80,2355.00,485.00,1875.00,6.20,2355.00,1715.00,635.00,0.00,2355.00,6000.00,1555.00,230.00,1025.00,3165.00,1840.00,995.00,61.70,3.00,5990.00,5995.00,5745.00,30619.00,41.10
"9330147.01",10895.00,12.60,9674.00,4331.00,4087.10,2.67,4095.00,1910.00,2185.00,4.60,4095.00,3390.00,705.00,0.00,4095.00,9150.00,3595.00,465.00,1230.00,5540.00,2535.00,1075.00,59.60,2.70,9150.00,9150.00,8785.00,22743.00,37.90
"9330147.04",5368.00,-0.70,5408.00,2459.00,16227.30,0.33,2415.00,1745.00,670.00,4.00,2415.00,1790.00,625.00,0.00,2410.00,4740.00,1500.00,180.00,760.00,2640.00,1350.00,755.00,57.80,2.20,4800.00,4795.00,4610.00,25421.00,45.90
"9330147.05",4553.00,1.90,4466.00,1910.00,13817.90,0.33,1835.00,1415.00,415.00,4.20,1830.00,1345.00,485.00,0.00,1835.00,4040.00,1405.00,195.00,585.00,2345.00,1115.00,580.00,57.90,2.50,3985.00,3985.00,3790.00,21144.00,41.80
"9330147.07",5712.00,-1.00,5771.00,3015.00,12603.70,0.45,2770.00,2505.00,265.00,3.40,2765.00,1590.00,1175.00,0.00,2765.00,5245.00,1770.00,240.00,700.00,2910.00,1580.00,750.00,50.30,2.10,5245.00,5250.00,5015.00,17510.00,43.60
"9330147.08",8017.00,16.80,6861.00,3691.00,13233.70,0.61,3535.00,2900.00,635.00,3.70,3535.00,2195.00,1335.00,0.00,3530.00,7050.00,2290.00,325.00,980.00,4005.00,2140.00,910.00,60.70,2.30,7050.00,7050.00,6760.00,22396.00,41.30
"9330147.09",3941.00,4.50,3772.00,1636.00,16414.00,0.24,1615.00,1165.00,450.00,4.00,1615.00,1100.00,520.00,0.00,1615.00,3305.00,1130.00,235.00,430.00,1950.00,990.00,370.00,61.70,2.40,3260.00,3260.00,3095.00,25902.00,43.90
"9330147.1",4413.00,1.40,4354.00,1993.00,10667.20,0.41,1930.00,1380.00,550.00,4.30,1930.00,1440.00,490.00,0.00,1935.00,3840.00,1340.00,245.00,540.00,2300.00,1005.00,535.00,54.80,2.20,3885.00,3885.00,3710.00,26549.00,45.90
"9330148.00",11402.00,37.30,8304.00,6217.00,4066.20,2.80,5305.00,4235.00,1070.00,3.80,5310.00,2970.00,2330.00,0.00,5305.00,10155.00,3430.00,590.00,1565.00,5950.00,2880.00,1325.00,48.70,2.10,10170.00,10165.00,9705.00,18514.00,42.90
"9330149.02",4725.00,-3.80,4910.00,1622.00,3082.80,1.53,1540.00,210.00,1335.00,6.80,1540.00,1285.00,260.00,0.00,1540.00,4145.00,1300.00,195.00,655.00,2305.00,1220.00,620.00,55.80,3.00,4085.00,4085.00,3880.00,27063.00,42.60
"9330149.05",2182.00,-5.00,2296.00,720.00,3369.40,0.65,680.00,110.00,575.00,7.10,685.00,595.00,90.00,0.00,685.00,1980.00,740.00,80.00,270.00,1160.00,580.00,245.00,46.00,3.20,1875.00,1875.00,1770.00,20821.00,41.50
"9330149.06",4943.00,-3.80,5140.00,1807.00,2956.20,1.67,1735.00,270.00,1465.00,6.00,1735.00,1540.00,195.00,0.00,1735.00,4130.00,1765.00,155.00,395.00,2385.00,1280.00,465.00,48.40,2.90,4135.00,4130.00,3885.00,25160.00,41.30
"9330149.07",2664.00,-8.70,2919.00,899.00,2564.30,1.04,830.00,20.00,815.00,7.20,830.00,690.00,135.00,0.00,830.00,2195.00,715.00,130.00,325.00,1295.00,635.00,265.00,50.10,3.20,2260.00,2260.00,2115.00,25434.00,40.90
"9330149.08",4672.00,0.60,4644.00,1852.00,4523.60,1.03,1825.00,955.00,870.00,5.20,1825.00,1395.00,430.00,0.00,1825.00,4085.00,1475.00,185.00,540.00,2385.00,1245.00,455.00,58.50,2.60,4020.00,4020.00,3870.00,29504.00,42.90
"9330149.09",2983.00,-3.10,3077.00,1081.00,4495.20,0.66,1015.00,215.00,805.00,5.60,1015.00,735.00,280.00,0.00,1015.00,2475.00,720.00,85.00,380.00,1300.00,805.00,365.00,50.60,2.90,2585.00,2580.00,2450.00,22925.00,41.40
"9330150.00",814.00,3.20,789.00,302.00,44.80,18.16,315.00,10.00,315.00,6.40,320.00,260.00,55.00,0.00,320.00,685.00,190.00,45.00,90.00,385.00,215.00,95.00,68.60,2.70,670.00,670.00,640.00,45491.00,39.50
"9330151.03",3022.00,16.30,2598.00,1024.00,980.50,3.08,965.00,280.00,680.00,6.10,965.00,805.00,160.00,0.00,965.00,2630.00,825.00,80.00,370.00,1435.00,840.00,360.00,64.40,3.10,2625.00,2625.00,2515.00,28685.00,40.30
"9330151.05",3781.00,-3.40,3915.00,1254.00,2912.00,1.30,1170.00,195.00,970.00,5.90,1170.00,845.00,320.00,0.00,1165.00,3155.00,945.00,115.00,420.00,1580.00,1030.00,540.00,58.20,3.20,3165.00,3165.00,3045.00,27216.00,42.80
"9330151.06",5239.00,-2.30,5362.00,1574.00,2742.90,1.91,1515.00,300.00,1215.00,6.10,1510.00,1240.00,270.00,0.00,1510.00,4510.00,1130.00,165.00,565.00,2015.00,1660.00,830.00,60.80,3.50,4510.00,4510.00,4310.00,25273.00,40.90
"9330151.07",3566.00,7.20,3325.00,1845.00,1200.90,2.97,1545.00,1320.00,225.00,3.70,1545.00,985.00,555.00,0.00,1545.00,2915.00,985.00,125.00,340.00,1615.00,925.00,375.00,54.70,2.10,2920.00,2920.00,2820.00,20189.00,46.70
"9330151.08",10444.00,32.90,7856.00,4000.00,3164.10,3.30,3800.00,1890.00,1910.00,4.90,3805.00,2960.00,845.00,0.00,3800.00,9090.00,2875.00,455.00,1290.00,4920.00,2785.00,1380.00,60.70,2.70,9085.00,9090.00,8755.00,22928.00,40.30
"9330160.01",4606.00,-4.10,4805.00,1731.00,2118.60,2.17,1640.00,50.00,1590.00,8.40,1640.00,1480.00,155.00,0.00,1640.00,3765.00,1160.00,130.00,710.00,2265.00,1165.00,340.00,59.90,2.80,3830.00,3830.00,3670.00,47634.00,43.60
"9330160.02",6990.00,-0.30,7014.00,3213.00,1068.90,6.54,3125.00,675.00,2450.00,6.50,3120.00,2385.00,745.00,0.00,3125.00,6060.00,1745.00,190.00,1210.00,3685.00,1830.00,540.00,55.40,2.20,6055.00,6060.00,5875.00,44369.00,48.30
"9330160.03",5784.00,1.60,5692.00,2146.00,2199.70,2.63,2065.00,305.00,1770.00,7.70,2070.00,1800.00,275.00,0.00,2070.00,4655.00,1265.00,235.00,1000.00,2860.00,1300.00,495.00,57.10,2.70,4590.00,4585.00,4405.00,42741.00,46.50
"9330160.04",4029.00,9.80,3670.00,1893.00,1731.50,2.33,1810.00,655.00,1155.00,6.10,1810.00,1345.00,460.00,0.00,1810.00,3395.00,885.00,110.00,670.00,1960.00,1085.00,345.00,57.40,2.10,3405.00,3405.00,3305.00,41146.00,49.20
"9330161.02",5655.00,1.20,5589.00,2428.00,3272.00,1.73,2365.00,325.00,2040.00,6.10,2370.00,1560.00,810.00,0.00,2370.00,4740.00,885.00,120.00,1035.00,2555.00,1575.00,610.00,63.10,2.40,4740.00,4740.00,4585.00,38295.00,42.70
"9330161.03",6493.00,-0.10,6500.00,2503.00,2783.80,2.33,2485.00,540.00,1945.00,6.90,2490.00,2015.00,470.00,0.00,2485.00,5490.00,1160.00,150.00,1015.00,2775.00,1990.00,735.00,64.40,2.60,5490.00,5490.00,5285.00,40008.00,43.10
"9330161.05",5747.00,-0.10,5753.00,2120.00,3566.50,1.61,2015.00,255.00,1760.00,7.00,2020.00,1585.00,425.00,0.00,2015.00,4710.00,955.00,170.00,970.00,2590.00,1490.00,630.00,65.30,2.80,4680.00,4680.00,4515.00,39648.00,41.80
"9330161.06",4330.00,-0.70,4362.00,1779.00,1168.90,3.70,1780.00,505.00,1285.00,6.80,1785.00,1645.00,140.00,0.00,1785.00,3655.00,910.00,75.00,785.00,2025.00,1240.00,385.00,56.50,2.50,3685.00,3680.00,3575.00,43808.00,46.70
"9330161.07",10.00,100.00,5.00,4.00,18.80,0.53,,,,,,,,,,,,,,,,,,,,,,,
"9330161.08",816.00,13.30,720.00,368.00,124.10,6.58,320.00,85.00,240.00,6.90,320.00,290.00,30.00,0.00,325.00,660.00,145.00,20.00,140.00,365.00,215.00,80.00,45.50,2.40,665.00,670.00,650.00,38336.00,48.60
"9330161.09",2587.00,1.90,2538.00,852.00,18.90,136.76,800.00,90.00,710.00,6.80,800.00,535.00,265.00,0.00,800.00,1785.00,230.00,80.00,325.00,795.00,660.00,330.00,68.10,2.50,1755.00,1755.00,1705.00,40064.00,52.80
"9330162.01",5746.00,-1.80,5852.00,1926.00,2666.90,2.15,1830.00,195.00,1635.00,7.20,1830.00,1570.00,260.00,0.00,1830.00,4660.00,1320.00,165.00,925.00,2710.00,1245.00,710.00,60.10,3.10,4660.00,4660.00,4385.00,37451.00,40.90
