"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29"
"5350411.01",5509.00,-3.60,5716.00,1926.00,2957.70,1.86,1825.00,485.00,1350.00,6.00,1830.00,1535.00,295.00,0.00,1830.00,4635.00,1430.00,160.00,785.00,2615.00,1150.00,880.00,60.00,2.90,4735.00,4740.00,4525.00,31216.00,44.40
"5350411.04",5598.00,-6.30,5977.00,1807.00,3746.70,1.49,1780.00,175.00,1605.00,7.60,1780.00,1590.00,190.00,0.00,1780.00,4950.00,965.00,120.00,1010.00,2465.00,1355.00,1130.00,62.60,3.10,4945.00,4950.00,4770.00,33568.00,44.20
"5350411.07",4294.00,-5.30,4536.00,1364.00,2450.80,1.75,1335.00,45.00,1290.00,8.00,1335.00,1250.00,90.00,0.00,1335.00,3795.00,960.00,50.00,695.00,2030.00,1040.00,725.00,63.00,3.20,3730.00,3730.00,3570.00,35968.00,41.90
"5350411.08",2418.00,13.60,2128.00,1307.00,81.60,29.65,815.00,205.00,610.00,6.30,815.00,605.00,210.00,0.00,815.00,2005.00,560.00,50.00,365.00,1080.00,595.00,330.00,66.90,2.80,2065.00,2065.00,1970.00,34926.00,40.30
"5350411.09",6332.00,-1.20,6409.00,1874.00,4511.90,1.40,1855.00,25.00,1830.00,6.50,1855.00,1720.00,135.00,0.00,1850.00,5140.00,1975.00,180.00,860.00,3185.00,1230.00,730.00,69.90,3.40,5140.00,5140.00,4850.00,35170.00,37.20
"5350411.12",5592.00,-1.70,5687.00,1571.00,4326.20,1.29,1555.00,25.00,1530.00,7.30,1560.00,1490.00,70.00,0.00,1560.00,4615.00,1025.00,105.00,930.00,2375.00,1285.00,950.00,67.40,3.60,4615.00,4615.00,4340.00,32672.00,37.20
"5350411.15",4243.00,2.70,4133.00,1410.00,3011.10,1.41,1360.00,240.00,1120.00,7.10,1355.00,1270.00,85.00,0.00,1355.00,3575.00,805.00,95.00,655.00,1780.00,1100.00,695.00,66.40,3.10,3595.00,3590.00,3445.00,34851.00,41.20
"5350411.16",6414.00,5.10,6104.00,1868.00,179.10,35.82,1820.00,60.00,1760.00,7.70,1820.00,1680.00,145.00,0.00,1825.00,4855.00,1455.00,160.00,960.00,2815.00,1300.00,745.00,67.90,3.40,4855.00,4855.00,4595.00,41600.00,38.60
"5350411.17",7439.00,35.80,5479.00,2135.00,1806.90,4.12,2090.00,10.00,2080.00,7.90,2090.00,2040.00,50.00,0.00,2095.00,5495.00,2720.00,210.00,870.00,3935.00,1015.00,550.00,70.50,3.60,5495.00,5500.00,5245.00,40408.00,34.30
"5350411.18",11132.00,40.70,7911.00,3085.00,3900.10,2.85,3070.00,20.00,3045.00,7.10,3070.00,2800.00,270.00,0.00,3070.00,8195.00,3485.00,350.00,1285.00,5450.00,1705.00,1040.00,72.30,3.60,8195.00,8195.00,7795.00,38624.00,33.20
"5350411.19",8657.00,51.60,5710.00,2570.00,2060.30,4.20,2500.00,140.00,2360.00,7.20,2500.00,2200.00,300.00,0.00,2495.00,6090.00,3120.00,265.00,800.00,4380.00,1160.00,545.00,72.30,3.40,6085.00,6085.00,5790.00,40555.00,33.50
"5350411.21",2443.00,-3.30,2527.00,661.00,1131.90,2.16,675.00,15.00,665.00,6.20,680.00,630.00,45.00,0.00,680.00,2025.00,545.00,50.00,350.00,1015.00,645.00,360.00,69.10,3.70,1945.00,1945.00,1835.00,27989.00,34.90
"5350411.22",5492.00,1.60,5405.00,1599.00,4064.50,1.35,1575.00,125.00,1455.00,7.20,1575.00,1415.00,165.00,0.00,1575.00,4535.00,1060.00,120.00,935.00,2315.00,1285.00,935.00,68.10,3.50,4605.00,4600.00,4365.00,33097.00,38.10
"5350411.23",4587.00,16.90,3925.00,2102.00,4061.40,1.13,2045.00,1390.00,655.00,4.80,2045.00,1620.00,425.00,0.00,2045.00,3885.00,905.00,90.00,640.00,1900.00,960.00,1025.00,58.90,2.30,3915.00,3915.00,3745.00,32884.00,43.20
"5350411.24",7393.00,1.50,7281.00,1848.00,6318.30,1.17,1790.00,15.00,1775.00,6.70,1790.00,1440.00,345.00,0.00,1790.00,5695.00,1375.00,110.00,950.00,2700.00,1750.00,1250.00,57.60,4.10,5640.00,5640.00,5195.00,21198.00,33.90
"5350411.25",3435.00,-0.60,3457.00,922.00,3672.60,0.94,915.00,0.00,915.00,6.60,910.00,845.00,70.00,0.00,915.00,2665.00,625.00,40.00,505.00,1285.00,755.00,625.00,67.70,3.80,2720.00,2720.00,2555.00,28378.00,35.80
"5350411.26",5377.00,0.50,5352.00,1521.00,5247.40,1.02,1515.00,10.00,1505.00,6.80,1520.00,1460.00,60.00,0.00,1515.00,4165.00,1115.00,110.00,850.00,2290.00,1060.00,815.00,72.10,3.50,4165.00,4165.00,3875.00,37584.00,34.50
"5350411.27",4203.00,-0.50,4225.00,1119.00,3690.10,1.14,1140.00,10.00,1135.00,7.60,1140.00,1075.00,65.00,0.00,1140.00,3340.00,790.00,40.00,645.00,1640.00,1020.00,685.00,68.70,3.70,3320.00,3320.00,3145.00,34197.00,37.10
"5350411.28",5152.00,6.30,4848.00,1482.00,5618.90,0.92,1480.00,30.00,1450.00,7.10,1480.00,1380.00,100.00,0.00,1480.00,3770.00,1885.00,105.00,545.00,2645.00,845.00,280.00,74.30,3.50,3735.00,3735.00,3550.00,40576.00,33.30
"5350411.29",5482.00,1.40,5404.00,1583.00,2755.50,1.99,1545.00,50.00,1495.00,7.20,1545.00,1350.00,195.00,0.00,1545.00,3975.00,1985.00,145.00,580.00,2795.00,795.00,385.00,66.50,3.50,4010.00,4015.00,3775.00,37344.00,34.50
"5350411.3",7289.00,-0.20,7306.00,2099.00,4527.90,1.61,2080.00,75.00,2005.00,7.00,2075.00,1900.00,180.00,0.00,2080.00,5385.00,2740.00,215.00,750.00,3875.00,1005.00,510.00,71.10,3.50,5385.00,5385.00,5110.00,40205.00,34.40
"5350412.01",6419.00,-3.40,6643.00,2358.00,1476.90,4.35,2245.00,395.00,1855.00,7.50,2245.00,1880.00,365.00,0.00,2250.00,5430.00,1225.00,160.00,810.00,2515.00,1420.00,1490.00,55.60,2.80,5430.00,5430.00,5255.00,33931.00,47.00
"5350412.02",8918.00,14.80,7767.00,3836.00,1459.40,6.11,3610.00,1790.00,1820.00,5.80,3610.00,2965.00,650.00,0.00,3610.00,7490.00,1495.00,155.00,1365.00,3615.00,1890.00,1985.00,58.80,2.40,7490.00,7490.00,7220.00,35104.00,45.50
"5350412.04",4387.00,-7.00,4718.00,1425.00,625.70,7.01,1380.00,80.00,1300.00,8.50,1385.00,1320.00,65.00,0.00,1380.00,3880.00,875.00,140.00,625.00,1890.00,970.00,1015.00,59.70,3.10,3870.00,3875.00,3740.00,34381.00,45.70
"5350412.06",3475.00,-8.20,3785.00,1203.00,3318.70,1.05,1215.00,10.00,1200.00,7.30,1215.00,1120.00,95.00,0.00,1210.00,3065.00,530.00,50.00,555.00,1370.00,765.00,925.00,59.90,2.90,3070.00,3075.00,2970.00,32043.00,45.60
"5350412.08",2624.00,-5.30,2770.00,908.00,2831.20,0.93,905.00,10.00,900.00,8.10,905.00,790.00,115.00,0.00,910.00,2305.00,305.00,30.00,365.00,895.00,640.00,770.00,50.00,2.90,2320.00,2320.00,2250.00,29495.00,48.60
"5350412.1",5860.00,-6.40,6264.00,1815.00,2984.80,1.96,1760.00,30.00,1730.00,8.10,1755.00,1640.00,120.00,0.00,1755.00,5135.00,815.00,115.00,800.00,2085.00,1415.00,1635.00,55.20,3.30,5125.00,5120.00,4915.00,29355.00,44.50
"5350412.11",4717.00,2.10,4618.00,1347.00,174.80,26.99,1330.00,10.00,1320.00,7.70,1330.00,1245.00,85.00,0.00,1330.00,3855.00,835.00,80.00,715.00,1865.00,1175.00,810.00,68.10,3.50,3865.00,3865.00,3665.00,36288.00,37.90
"5350412.12",4027.00,-5.30,4251.00,1340.00,3893.50,1.03,1300.00,270.00,1030.00,6.40,1300.00,1145.00,155.00,0.00,1300.00,3330.00,850.00,115.00,600.00,1740.00,830.00,760.00,62.90,3.00,3400.00,3400.00,3220.00,32704.00,41.10
"5350412.13",4065.00,-5.60,4306.00,1329.00,1579.20,2.57,1345.00,0.00,1345.00,8.60,1345.00,1295.00,55.00,0.00,1345.00,3680.00,650.00,80.00,565.00,1580.00,895.00,1210.00,57.50,3.10,3610.00,3615.00,3485.00,33692.00,47.50
"5350412.14",3400.00,-6.40,3632.00,1008.00,1550.90,2.19,1015.00,10.00,1000.00,9.20,1015.00,1000.00,15.00,0.00,1010.00,2950.00,905.00,70.00,455.00,1635.00,750.00,560.00,65.90,3.40,2935.00,2935.00,2795.00,44629.00,41.40
