"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29"
"5370002.05",7625.00,24.20,6138.00,2315.00,3882.40,1.96,2330.00,275.00,2055.00,7.50,2325.00,2080.00,250.00,0.00,2325.00,5990.00,1610.00,160.00,1265.00,3380.00,1630.00,975.00,64.10,3.20,6010.00,6010.00,5690.00,37312.00,38.90
"5370002.06",3544.00,31.90,2686.00,1444.00,1329.40,2.67,1385.00,435.00,950.00,6.60,1385.00,1070.00,315.00,0.00,1390.00,2940.00,605.00,85.00,660.00,1590.00,775.00,575.00,49.80,2.40,2920.00,2920.00,2830.00,34272.00,48.00
"5370003.01",5224.00,-0.60,5257.00,1997.00,4292.90,1.22,1965.00,355.00,1610.00,6.40,1965.00,1135.00,830.00,0.00,1965.00,4090.00,935.00,85.00,930.00,2190.00,1125.00,770.00,53.80,2.50,4050.00,4050.00,3835.00,35520.00,46.10
"5370003.02",3494.00,1.40,3445.00,1317.00,4013.80,0.87,1310.00,290.00,1020.00,6.40,1310.00,855.00,460.00,0.00,1315.00,2760.00,535.00,85.00,735.00,1575.00,770.00,420.00,53.80,2.50,2775.00,2775.00,2660.00,32576.00,46.60
"5370003.03",3264.00,8.90,2997.00,1108.00,4446.90,0.73,1075.00,125.00,955.00,7.20,1080.00,775.00,305.00,0.00,1075.00,2510.00,435.00,75.00,555.00,1255.00,660.00,595.00,52.40,3.00,2555.00,2555.00,2400.00,29024.00,37.90
"5370003.04",5832.00,-0.20,5843.00,2310.00,3346.10,1.74,2270.00,360.00,1905.00,6.40,2270.00,1335.00,930.00,0.00,2270.00,4820.00,890.00,90.00,1100.00,2365.00,1390.00,1070.00,53.10,2.60,4775.00,4775.00,4520.00,28843.00,40.60
"5370004.01",3243.00,0.20,3235.00,1385.00,3308.80,0.98,1410.00,105.00,1315.00,6.00,1415.00,770.00,640.00,0.00,1415.00,2845.00,370.00,55.00,655.00,1240.00,810.00,790.00,48.20,2.40,2765.00,2760.00,2615.00,29028.00,42.10
"5370004.02",4189.00,-3.10,4321.00,1693.00,4189.00,1.00,1630.00,125.00,1505.00,6.00,1630.00,905.00,725.00,0.00,1630.00,3385.00,370.00,50.00,820.00,1470.00,1030.00,875.00,53.60,2.50,3465.00,3465.00,3285.00,29120.00,41.70
"5370005.01",6111.00,-0.40,6136.00,2379.00,3302.90,1.85,2340.00,20.00,2320.00,6.30,2340.00,1415.00,920.00,0.00,2335.00,5070.00,480.00,40.00,1150.00,2075.00,1715.00,1280.00,53.40,2.50,5070.00,5065.00,4840.00,29040.00,44.90
"5370005.02",3893.00,0.20,3884.00,1415.00,4107.40,0.95,1415.00,135.00,1275.00,6.80,1410.00,920.00,495.00,0.00,1415.00,3090.00,265.00,40.00,750.00,1295.00,1035.00,755.00,54.60,2.70,3170.00,3170.00,3005.00,30592.00,39.80
