"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29"
"2050013.00",2561.00,-2.10,2617.00,1167.00,3181.40,0.81,1090.00,10.00,1075.00,6.90,1090.00,690.00,400.00,0.00,1085.00,2225.00,1275.00,40.00,210.00,1565.00,455.00,200.00,61.60,2.30,2170.00,2165.00,2085.00,46016.00,40.10
"2050014.00",4248.00,3.50,4104.00,2047.00,2312.20,1.84,1930.00,210.00,1720.00,6.20,1930.00,1125.00,810.00,0.00,1930.00,3480.00,1340.00,130.00,605.00,2330.00,730.00,425.00,56.80,2.00,3505.00,3500.00,3385.00,40992.00,50.60
"2050015.00",4829.00,2.90,4691.00,2575.00,2364.10,2.04,2440.00,390.00,2045.00,5.10,2435.00,930.00,1505.00,0.00,2440.00,4095.00,715.00,90.00,830.00,2035.00,1090.00,970.00,57.00,2.00,4075.00,4075.00,3900.00,28203.00,40.30
"2050016.00",3766.00,12.40,3351.00,1838.00,1468.90,2.56,1710.00,330.00,1385.00,6.10,1710.00,1010.00,700.00,0.00,1710.00,3200.00,1325.00,80.00,495.00,2130.00,775.00,300.00,65.80,2.20,3235.00,3230.00,3120.00,38251.00,40.30
"2050017.00",2914.00,7.50,2710.00,1275.00,1000.20,2.91,1195.00,135.00,1065.00,6.90,1200.00,785.00,415.00,0.00,1195.00,2390.00,1210.00,65.00,385.00,1735.00,395.00,255.00,61.10,2.40,2355.00,2360.00,2245.00,48784.00,39.90
"2050018.00",3544.00,-2.20,3622.00,1986.00,2537.60,1.40,1865.00,10.00,1865.00,5.40,1865.00,725.00,1140.00,0.00,1865.00,3155.00,1180.00,85.00,540.00,1975.00,855.00,335.00,55.50,1.90,3130.00,3130.00,3020.00,34397.00,44.70
"2050019.00",5062.00,2.10,4956.00,2658.00,5681.90,0.89,2500.00,175.00,2330.00,5.40,2500.00,1120.00,1385.00,0.00,2505.00,4400.00,2110.00,100.00,645.00,3090.00,905.00,410.00,68.10,2.00,4405.00,4400.00,4280.00,36954.00,41.60
"2050020.00",2562.00,-3.90,2665.00,1127.00,2564.30,1.00,965.00,55.00,910.00,4.70,970.00,265.00,700.00,0.00,965.00,1655.00,745.00,35.00,280.00,1170.00,305.00,185.00,70.40,1.80,1720.00,1720.00,1700.00,31317.00,50.60
"2050021.00",3314.00,-0.30,3325.00,1729.00,3780.50,0.88,1655.00,30.00,1625.00,5.30,1655.00,650.00,1000.00,0.00,1655.00,2835.00,1220.00,60.00,435.00,1880.00,550.00,410.00,63.30,2.10,2775.00,2770.00,2685.00,34160.00,37.70
"2050022.00",5301.00,-2.20,5423.00,3053.00,1871.20,2.83,2730.00,585.00,2140.00,5.40,2730.00,1415.00,1310.00,0.00,2730.00,4730.00,1665.00,125.00,955.00,3035.00,1175.00,515.00,64.20,1.90,4725.00,4730.00,4625.00,35959.00,42.00
"2050023.00",4594.00,8.90,4218.00,2374.00,2989.30,1.54,2125.00,170.00,1955.00,5.20,2120.00,560.00,1565.00,0.00,2125.00,3775.00,1075.00,90.00,680.00,2075.00,960.00,740.00,54.00,2.20,3800.00,3805.00,3530.00,25627.00,36.50
"2050024.00",7375.00,16.90,6309.00,3804.00,3382.10,2.18,3530.00,120.00,3415.00,5.30,3530.00,1315.00,2220.00,0.00,3530.00,6330.00,1805.00,125.00,1295.00,3740.00,1625.00,965.00,63.40,2.10,6390.00,6395.00,6175.00,31828.00,39.50
"2050025.01",4726.00,0.30,4711.00,2252.00,4501.40,1.05,2095.00,250.00,1845.00,5.40,2095.00,920.00,1180.00,0.00,2095.00,3890.00,985.00,145.00,710.00,2090.00,990.00,810.00,55.30,2.20,3835.00,3830.00,3605.00,27280.00,40.20
"2050025.02",4863.00,-0.80,4904.00,2604.00,2542.50,1.91,2425.00,330.00,2100.00,5.60,2430.00,980.00,1450.00,0.00,2430.00,4210.00,1590.00,70.00,800.00,2710.00,1040.00,460.00,61.60,2.00,4215.00,4215.00,4110.00,30560.00,42.20
"2050025.03",8232.00,12.90,7291.00,4451.00,3337.70,2.47,4310.00,495.00,3825.00,4.60,4315.00,515.00,3800.00,0.00,4315.00,7350.00,2120.00,210.00,1615.00,4340.00,2045.00,970.00,56.60,1.90,7350.00,7350.00,7045.00,31084.00,43.90
